,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,cost,state_code,county,state_name,region name,lat,budget
45061,SO - 0002384,2016-12-01,Zooxo Ltd,Wholesale,Product 25,8,1165.8,9326.4,967.6139999999999,NJ,Hudson County,New Jersey,Union City,40.77955,
45062,SO - 0003209,2016-12-01,Cantrell Company,Export,Product 12,9,3410.3,30692.7,2319.0040000000004,SC,York County,South Carolina,Rock Hill,34.92487,
45063,SO - 0004191,2016-12-01,BTA Corp,Wholesale,Product 5,12,1005.0,12060.0,703.5,MD,Baltimore city,Maryland,Baltimore,39.29038,
45064,SO - 0010682,2016-12-01,Trunyx Ltd,Distributor,Product 28,11,1681.7,18498.7,1227.641,NV,Washoe County,Nevada,Sparks,39.534909999999996,
45065,SO - 0010008,2016-12-01,Terumo Corp,Distributor,Product 1,10,2693.4,26934.0,1912.314,CA,San Joaquin County,California,Stockton,37.9577,
45066,SO - 0009388,2016-12-01,Wise Company,Wholesale,Product 28,12,1802.3,21627.6,1189.518,CA,Los Angeles County,California,Lynwood,33.93029,
45067,SO - 0008353,2016-12-01,Oba Company,Distributor,Product 25,11,3999.9,43998.9,3119.922,OK,Cleveland County,Oklahoma,Norman,35.22257,
45068,SO - 0010308,2016-12-01,The Ltd,Wholesale,Product 14,12,1896.1000000000001,22753.2,1118.699,CA,Los Angeles County,California,East Los Angeles,34.0239,
45069,SO - 0002796,2016-12-01,Realbuzz Ltd,Wholesale,Product 14,7,2559.4,17915.8,2047.5200000000002,CO,El Paso County,Colorado,Colorado Springs,38.83388,
45070,SO - 0003512,2016-12-01,GOOD Ltd,Distributor,Product 20,9,944.7,8502.300000000001,415.668,CA,San Diego County,California,Carlsbad,33.15809,
45071,SO - 0004664,2016-12-01,Mydeo Ltd,Wholesale,Product 16,10,1105.5,11055.0,519.5849999999999,CA,Los Angeles County,California,Rowland Heights,33.97612,
45072,SO - 0009300,2016-12-01,Buzzbean Group,Wholesale,Product 2,9,6458.8,58129.200000000004,5489.98,NY,Erie County,New York,Hamburg (Town),42.73911,
45073,SO - 000463,2016-12-01,CLINIQUE Ltd,Distributor,Product 2,10,1815.7,18157.0,944.1640000000001,CA,Monterey County,California,Salinas,36.67774,
45074,SO - 0001547,2016-12-01,US Ltd,Export,Product 14,5,1768.8,8844.0,1220.472,MN,Hennepin County,Minnesota,Bloomington,44.8408,
45075,SO - 0004584,2016-12-01,WOCKHARDT Group,Wholesale,Product 16,10,187.6,1876.0,91.92399999999999,MA,Essex County,Massachusetts,Lawrence,42.70704,
45076,SO - 0004678,2016-12-01,Army Group,Wholesale,Product 26,12,3651.5,43818.0,2921.2000000000003,MO,Christian County/Greene County,Missouri,Springfield,37.19415,
45077,SO - 0006855,2016-12-01,Rhynoodle Ltd,Wholesale,Product 27,9,958.1,8622.9,814.385,MN,Hennepin County,Minnesota,Minnetonka,44.9133,
45078,SO - 0009794,2016-12-01,State Ltd,Wholesale,Product 26,5,6083.6,30418.0,2980.964,CA,San Mateo County,California,Daly City,37.70583,
45079,SO - 0001372,2016-12-01,Ascend Ltd,Export,Product 12,11,2626.4,28890.4,2153.648,WA,Yakima County,Washington,Yakima,46.60207,
45080,SO - 0002635,2016-12-01,Thoughtmix Ltd,Wholesale,Product 29,12,1072.0,12864.0,525.28,CA,Solano County,California,Vacaville,38.35658,
45081,SO - 0007197,2016-12-01,Cadila Ltd,Export,Product 6,7,1145.7,8019.900000000001,469.73699999999997,MD,Anne Arundel County,Maryland,Glen Burnie,39.16261,
45082,SO - 0008862,2016-12-01,Cadila Ltd,Distributor,Product 22,5,871.0,4355.0,444.21,LA,East Baton Rouge Parish,Louisiana,Baton Rouge,30.45075,
45083,SO - 0010199,2016-12-01,Blogspan Ltd,Wholesale,Product 16,11,247.9,2726.9,195.841,UT,Utah County,Utah,Lehi,40.39162,
45084,SO - 0003632,2016-12-01,Mydo Corp,Distributor,Product 3,7,3597.9,25185.3,2698.425,MN,Ramsey County,Minnesota,St. Paul,44.94441,
45085,SO - 0004832,2016-12-01,Cadila Ltd,Export,Product 5,8,4006.6,32052.8,3325.4779999999996,NY,Erie County,New York,Tonawanda (CDP),43.02033,
45086,SO - 0006262,2016-12-01,Pfizer Corp,Distributor,Product 12,10,850.9,8509.0,340.36,OK,Rogers County/Wagoner County/Osage County/Tulsa County,Oklahoma,Tulsa,36.12795,
45087,SO - 0007192,2016-12-01,Zoomdog Corp,Wholesale,Product 26,11,254.6,2800.6,173.12800000000001,OH,Hamilton County,Ohio,Colerain,39.25479,
45088,SO - 0009686,2016-12-01,Jabbercube Corp,Wholesale,Product 14,9,6123.8,55114.200000000004,3306.8520000000003,FL,Miami-Dade County,Florida,Doral,25.81954,
45089,SO - 0009419,2016-12-01,Fatz Group,Export,Product 8,6,3953.0,23718.0,1620.7299999999998,IA,Scott County,Iowa,Davenport,41.52364,
45090,SO - 0009126,2016-12-01,Epic Group,Distributor,Product 3,7,743.7,5205.900000000001,557.7750000000001,IL,DuPage County,Illinois,Wheaton,41.86614,
45091,SO - 0010703,2016-12-01,Fivechat Company,Distributor,Product 27,10,884.4,8844.0,725.208,MN,Washington County,Minnesota,Woodbury,44.92386,
45092,SO - 000137,2016-12-01,H Ltd,Wholesale,Product 26,7,261.3,1829.1000000000001,120.19800000000001,IN,Elkhart County,Indiana,Elkhart,41.68199,
45093,SO - 000332,2016-12-01,Revitol Company,Wholesale,Product 6,5,207.70000000000002,1038.5,120.46600000000001,TN,Montgomery County,Tennessee,Clarksville,36.52977,
45094,SO - 0001081,2016-12-01,Chatterbri Ltd,Distributor,Product 6,12,1125.6000000000001,13507.2,574.056,CA,Santa Barbara County,California,Santa Barbara,34.42083,
45095,SO - 0002487,2016-12-01,Skyvu Group,Distributor,Product 25,6,3859.2000000000003,23155.2,1968.1920000000002,FL,Volusia County,Florida,Daytona Beach,29.21081,
45096,SO - 0004554,2016-12-01,Roomm Company,Wholesale,Product 15,6,1728.6000000000001,10371.6,1452.0240000000001,FL,Pinellas County,Florida,Palm Harbor,28.07807,
45097,SO - 0004801,2016-12-01,Twitterbri Ltd,Wholesale,Product 5,5,241.20000000000002,1206.0,106.12800000000001,CA,Los Angeles County,California,Inglewood,33.96168,
45098,SO - 0006433,2016-12-01,Internatio Company,Wholesale,Product 13,10,2974.8,29748.0,1784.88,FL,Miami-Dade County,Florida,Fountainebleau,25.77288,
45099,SO - 0008512,2016-12-01,SAFEWAY Ltd,Export,Product 26,11,6056.8,66624.8,5148.28,MA,Essex County,Massachusetts,Lawrence,42.70704,
45100,SO - 0010440,2016-12-01,Revitol Company,Wholesale,Product 16,9,2432.1,21888.899999999998,1240.3709999999999,AZ,Maricopa County,Arizona,Avondale,33.4356,
45101,SO - 0009306,2016-12-01,Jabbercube Corp,Wholesale,Product 4,5,3999.9,19999.5,2319.942,TX,Williamson County,Texas,Georgetown,30.63269,
45102,SO - 0001972,2016-12-02,Alembic Ltd,Export,Product 26,7,2304.8,16133.600000000002,1613.3600000000001,MS,Harrison County,Mississippi,Gulfport,30.36742,
45103,SO - 0003007,2016-12-02,Blogspan Ltd,Distributor,Product 5,9,2673.3,24059.7,1096.053,NJ,Essex County,New Jersey,Irvington,40.72386,
45104,SO - 0003840,2016-12-02,Viva Ltd,Distributor,Product 2,12,5929.5,71154.0,3557.7,CT,New Haven County,Connecticut,Meriden,41.53815,
45105,SO - 0006530,2016-12-02,Jaxbean Group,Export,Product 20,8,2244.5,17956.0,1728.265,IL,Sangamon County,Illinois,Capital,39.79106,
45106,SO - 0007353,2016-12-02,EMD Group,Export,Product 14,11,5092.0,56012.0,4226.36,NC,Chatham County/Wake County,North Carolina,Cary,35.78088,
45107,SO - 0007940,2016-12-02,Amerisourc Corp,Wholesale,Product 19,9,3839.1,34551.9,2956.107,CT,Hartford County,Connecticut,West Hartford (CDP),41.76204,
45108,SO - 0010473,2016-12-02,Voolith Ltd,Wholesale,Product 16,6,2519.2000000000003,15115.2,1007.6800000000002,VA,Roanoke city,Virginia,Roanoke,37.27097,
45109,SO - 0010344,2016-12-02,BTA Corp,Wholesale,Product 8,6,2666.6,15999.599999999999,1546.628,CO,Douglas County,Colorado,Castle Rock,39.37221,
45110,SO - 0006025,2016-12-02,Podcat Corp,Wholesale,Product 29,5,3222.7000000000003,16113.500000000002,2610.387,MS,Rankin County/Hinds County/Madison County,Mississippi,Jackson,32.31583,
45111,SO - 0007183,2016-12-02,Wordpedia Ltd,Distributor,Product 13,9,268.0,2412.0,222.44,CA,Los Angeles County,California,Los Angeles,34.05223,
45112,SO - 0008141,2016-12-02,CARDINAL Group,Distributor,Product 22,7,3370.1,23590.7,2763.482,CA,Los Angeles County,California,Santa Monica,34.01945,
45113,SO - 0009353,2016-12-02,Jabbercube Corp,Wholesale,Product 4,5,3544.3,17721.5,1524.049,IL,Cook County,Illinois,Proviso,41.86472,
45114,SO - 000445,2016-12-02,Deseret Group,Wholesale,Product 26,6,180.9,1085.4,74.169,IL,Cook County,Illinois,Oak Park,41.88503,
45115,SO - 000567,2016-12-02,Wordware Company,Distributor,Product 4,8,234.5,1876.0,121.94,MI,Macomb County,Michigan,St. Clair Shores,42.49698,
45116,SO - 0002003,2016-12-02,Epic Group,Wholesale,Product 14,10,1112.2,11122.0,745.1740000000001,IL,Macon County,Illinois,Decatur,39.84031,
45117,SO - 0003150,2016-12-02,Wise Company,Wholesale,Product 14,11,2847.5,31322.5,1822.4,CA,Orange County,California,Buena Park,33.86751,
45118,SO - 0004224,2016-12-02,Vinte Group,Distributor,Product 13,7,3872.6,27108.2,3059.3540000000003,CA,San Diego County,California,Poway,32.96282,
45119,SO - 0006662,2016-12-02,Blogtags Ltd,Distributor,Product 24,8,5741.900000000001,45935.200000000004,3272.883,CA,Sacramento County,California,Rancho Cordova,38.58907,
45120,SO - 0009721,2016-12-02,Pacific Ltd,Distributor,Product 15,12,194.3,2331.6000000000004,110.75099999999999,TX,Brazos County,Texas,Bryan,30.67436,
45121,SO - 0008283,2016-12-02,Bath Group,Wholesale,Product 26,12,2653.2000000000003,31838.4,1936.8360000000002,LA,Caddo Parish/Bossier Parish,Louisiana,Shreveport,32.46688,
45122,SO - 0001360,2016-12-02,Vimbo Company,Wholesale,Product 13,11,3048.5,33533.5,1768.1299999999999,FL,Marion County,Florida,Ocala,29.1872,
45123,SO - 0002196,2016-12-02,Mydo Corp,Wholesale,Product 2,10,1681.7,16817.0,908.118,CA,Contra Costa County,California,Antioch,38.00492,
45124,SO - 0002476,2016-12-02,Neutrogena Ltd,Wholesale,Product 17,11,5272.900000000001,58001.90000000001,3480.1140000000005,GA,Peach County/Houston County,Georgia,Warner Robins,32.5971,
45125,SO - 0003112,2016-12-02,Kaymbo Company,Export,Product 26,9,1098.8,9889.199999999999,769.16,TN,Rutherford County,Tennessee,Murfreesboro,35.84562,
45126,SO - 0004452,2016-12-02,CLINIQUE Ltd,Distributor,Product 1,8,2318.2000000000003,18545.600000000002,1043.19,CA,San Bernardino County,California,Rialto,34.1064,
45127,SO - 0005075,2016-12-02,Viva Ltd,Wholesale,Product 23,10,1252.9,12529.0,989.7910000000002,FL,Hillsborough County,Florida,Town 'n' Country,28.01057,
45128,SO - 0006273,2016-12-02,Topiczoom Corp,Distributor,Product 16,9,3356.7000000000003,30210.300000000003,1779.0510000000002,CA,Los Angeles County,California,Rowland Heights,33.97612,
45129,SO - 0008165,2016-12-02,Quaxo Ltd,Distributor,Product 19,12,964.8000000000001,11577.6,530.6400000000001,IN,Marion County,Indiana,Wayne,39.77186,
45130,SO - 0010218,2016-12-02,Talane Group,Distributor,Product 1,9,2499.1,22491.899999999998,1599.424,CO,Broomfield County,Colorado,Broomfield,39.92054,
45131,SO - 0009426,2016-12-02,Bluezoom Group,Wholesale,Product 13,12,2311.5,27738.0,1109.52,FL,Broward County,Florida,Coconut Creek,26.25175,
45132,SO - 000687,2016-12-02,Aromaticos Company,Distributor,Product 29,7,1139.0,7973.0,649.2299999999999,CO,Broomfield County,Colorado,Broomfield,39.92054,
45133,SO - 0005156,2016-12-02,Aveda Group,Distributor,Product 18,8,2559.4,20475.2,1945.144,WA,Yakima County,Washington,Yakima,46.60207,
45134,SO - 0005594,2016-12-02,Meejo Corp,Export,Product 25,9,6177.400000000001,55596.600000000006,3397.5700000000006,CA,Placer County,California,Roseville,38.75212,
45135,SO - 0005938,2016-12-02,Topiczoom Corp,Wholesale,Product 30,5,1025.1000000000001,5125.500000000001,584.307,NJ,Camden County,New Jersey,Camden,39.92595,
45136,SO - 0006554,2016-12-02,Dazzlesphe Corp,Wholesale,Product 3,5,2224.4,11122.0,1267.908,MN,Dakota County,Minnesota,Burnsville,44.76774,
45137,SO - 0006926,2016-12-02,Podcat Corp,Wholesale,Product 2,11,2331.6,25647.6,1725.384,FL,Brevard County,Florida,Palm Bay,28.03446,
45138,SO - 0007134,2016-12-02,Avamba Company,Wholesale,Product 4,9,1125.6000000000001,10130.400000000001,517.7760000000001,TN,Davidson County,Tennessee,Nashville,36.16913,
45139,SO - 0008731,2016-12-02,Deseret Group,Distributor,Product 20,10,5353.3,53533.0,4122.041,NY,Suffolk County,New York,Huntington,40.88409,
45140,SO - 0008456,2016-12-02,Organon Corp,Export,Product 19,8,2371.8,18974.4,1304.4900000000002,CT,Fairfield County,Connecticut,Norwalk (Town),41.09274,
45141,SO - 0010111,2016-12-02,Tambee Company,Distributor,Product 10,5,167.5,837.5,73.7,CA,Orange County,California,Fountain Valley,33.70918,
45142,SO - 0002787,2016-12-02,Omba Group,Distributor,Product 27,12,1005.0,12060.0,472.34999999999997,NJ,Monmouth County,New Jersey,Howell,40.18205,
45143,SO - 0003023,2016-12-02,Ascend Ltd,Wholesale,Product 1,9,5326.5,47938.5,2237.13,CA,Riverside County,California,Indio,33.72058,
45144,SO - 0003194,2016-12-02,Bath Group,Wholesale,Product 1,5,3872.6,19363.0,1820.1219999999998,TX,Dallas County,Texas,DeSoto,32.58986,
45145,SO - 0004964,2016-12-02,Revitol Company,Export,Product 4,5,6164.0,30820.0,4129.88,IL,DuPage County,Illinois,Wayne (Township),41.94095,
45146,SO - 0005619,2016-12-02,Mita Corp,Wholesale,Product 17,10,174.20000000000002,1742.0000000000002,121.94,CA,Santa Clara County,California,San Jose,37.33939,
45147,SO - 0010199,2016-12-02,Blogspan Ltd,Wholesale,Product 16,11,247.9,2726.9,195.841,CA,Los Angeles County,California,Alhambra,34.09529,
45148,SO - 0009426,2016-12-02,Bluezoom Group,Wholesale,Product 13,12,2311.5,27738.0,1109.52,CA,Alameda County,California,Pleasanton,37.66243,
45149,SO - 000793,2016-12-03,Deseret Group,Wholesale,Product 17,7,2552.7000000000003,17868.9,1327.4040000000002,NC,Cumberland County,North Carolina,Fayetteville,35.05266,
45150,SO - 000907,2016-12-03,Fatz Group,Wholesale,Product 14,6,2365.1,14190.599999999999,1986.6839999999997,NY,Suffolk County,New York,Smithtown,40.91922,
45151,SO - 0001683,2016-12-03,Geiss Company,Wholesale,Product 29,8,3926.2000000000003,31409.600000000002,2630.5540000000005,AZ,Maricopa County,Arizona,Buckeye,33.37032,
45152,SO - 0004832,2016-12-03,Cadila Ltd,Export,Product 5,8,4006.6,32052.8,3325.4779999999996,CT,Fairfield County,Connecticut,Danbury,41.39482,
45153,SO - 0007609,2016-12-03,Buzzshare Company,Wholesale,Product 25,9,1132.3,10190.699999999999,622.765,LA,Caddo Parish/Bossier Parish,Louisiana,Shreveport,32.46688,
45154,SO - 0007679,2016-12-03,Z.H.T. Group,Export,Product 6,11,5400.2,59402.2,2322.086,TX,Rockwall County/Dallas County,Texas,Rowlett,32.91592,
45155,SO - 0007747,2016-12-03,Avavee Group,Distributor,Product 25,9,2432.1,21888.899999999998,1167.408,IL,DuPage County,Illinois,Wayne (Township),41.94095,
45156,SO - 0008753,2016-12-03,Mita Corp,Wholesale,Product 17,10,174.20000000000002,1742.0000000000002,121.94,IL,Winnebago County/Ogle County,Illinois,Rockford,42.25884,
45157,SO - 000504,2016-12-03,Vimbo Company,Wholesale,Product 18,9,1996.6000000000001,17969.4,1457.518,IN,Marion County,Indiana,Wayne,39.77186,
45158,SO - 000603,2016-12-03,Quaxo Ltd,Wholesale,Product 26,9,1768.8,15919.199999999999,778.2719999999999,IL,Cook County,Illinois,Oak Lawn,41.71087,
45159,SO - 0003621,2016-12-03,GOOD Ltd,Wholesale,Product 13,9,3852.5,34672.5,2465.6,NY,Erie County,New York,Tonawanda (CDP),43.02033,
45160,SO - 0003645,2016-12-03,Safecor Corp,Wholesale,Product 25,11,2505.8,27563.800000000003,1854.2920000000001,CA,San Bernardino County,California,San Bernardino,34.10834,
45161,SO - 0003665,2016-12-03,Vitz Company,Distributor,Product 15,6,1869.3,11215.8,915.957,NJ,Middlesex County,New Jersey,Piscataway,40.54564,
45162,SO - 0005232,2016-12-03,Fivechat Company,Wholesale,Product 15,8,3906.1,31248.8,2812.392,CA,Los Angeles County,California,Compton,33.89585,
45163,SO - 0005772,2016-12-03,Unit Ltd,Wholesale,Product 25,8,3470.6,27764.8,1874.124,MA,Essex County,Massachusetts,Lawrence,42.70704,
45164,SO - 0007698,2016-12-03,Oba Company,Distributor,Product 18,11,180.9,1989.9,103.113,CA,Orange County,California,Lake Forest,33.64697,
45165,SO - 0010118,2016-12-03,Linklinks Ltd,Export,Product 19,5,911.2,4556.0,473.824,FL,Duval County,Florida,Jacksonville,30.33218,
45166,SO - 0010070,2016-12-03,Voolith Ltd,Wholesale,Product 16,9,3912.8,35215.200000000004,2817.216,CT,New Haven County,Connecticut,West Haven (Town),41.27212,
45167,SO - 000135,2016-12-03,Colgate-Pa Group,Wholesale,Product 3,5,2566.1,12830.5,1642.304,CA,Los Angeles County,California,Rosemead,34.08057,
45168,SO - 0006015,2016-12-03,Zoonoodle Ltd,Wholesale,Product 25,5,221.1,1105.5,148.137,NY,Erie County,New York,Cheektowaga,42.91002,
45169,SO - 0006394,2016-12-03,CARDINAL Group,Export,Product 4,6,201.0,1206.0,82.41,CA,Orange County,California,Yorba Linda,33.88863,
45170,SO - 0009420,2016-12-03,CLINIQUE Ltd,Wholesale,Product 12,5,5286.3,26431.5,3013.191,ID,Power County/Bannock County,Idaho,Pocatello,42.87158,
45171,SO - 000557,2016-12-03,Alembic Ltd,Wholesale,Product 26,8,241.20000000000002,1929.6000000000001,144.72,IN,Johnson County,Indiana,Pleasant,39.58265,
45172,SO - 0001235,2016-12-03,Viva Ltd,Export,Product 14,5,2331.6,11658.0,1095.8519999999999,WA,Pierce County,Washington,South Hill,47.14121,
45173,SO - 0001633,2016-12-03,Alembic Ltd,Wholesale,Product 21,12,6344.900000000001,76138.8,4251.0830000000005,WI,Milwaukee County/Washington County/Waukesha County,Wisconsin,Milwaukee,43.06335,
45174,SO - 0002150,2016-12-03,MEIJER Corp,Wholesale,Product 10,10,2217.7000000000003,22177.000000000004,1552.39,TX,Jones County/Taylor County,Texas,Abilene,32.45451,
45175,SO - 0003537,2016-12-03,Nexus Group,Wholesale,Product 3,9,1279.7,11517.300000000001,870.1960000000001,WA,Franklin County,Washington,Pasco,46.23958,
45176,SO - 0004985,2016-12-03,Meejo Corp,Wholesale,Product 24,7,2351.7000000000003,16461.9,1622.673,CA,Monterey County,California,Salinas,36.67774,
45177,SO - 0006264,2016-12-03,Eire Corp,Export,Product 3,9,2425.4,21828.600000000002,1115.6840000000002,TX,Martin County/Midland County,Texas,Midland,32.02464,
45178,SO - 0006526,2016-12-03,NARS Group,Wholesale,Product 14,5,1782.2,8911.0,1283.184,TX,Fort Bend County/Harris County,Texas,Missouri City,29.56294,
45179,SO - 0007005,2016-12-03,Voolia Ltd,Wholesale,Product 15,6,1058.6000000000001,6351.6,455.19800000000004,NY,Rockland County,New York,Ramapo,41.14077,
45180,SO - 0007714,2016-12-03,Brightdog Corp,Distributor,Product 3,9,3879.3,34913.700000000004,1745.6850000000002,FL,Lee County,Florida,Bonita Springs,26.33981,
45181,SO - 0009906,2016-12-03,State Ltd,Wholesale,Product 23,9,3698.4,33285.6,2773.8,ID,Ada County,Idaho,Meridian,43.61211,
45182,SO - 0009023,2016-12-03,Divanoodle Ltd,Wholesale,Product 5,12,2532.6,30391.199999999997,1696.842,FL,Lee County,Florida,Cape Coral,26.56285,
45183,SO - 000972,2016-12-03,Eidel Corp,Distributor,Product 28,7,1051.9,7363.300000000001,831.0010000000001,IL,Kendall County/Kane County/Will County/DuPage County,Illinois,Aurora,41.76346,
45184,SO - 0001332,2016-12-03,Blogtags Ltd,Distributor,Product 5,11,1949.7,21446.7,1559.7600000000002,FL,Hillsborough County,Florida,Riverview,27.86614,
45185,SO - 0002405,2016-12-03,Revitol Company,Wholesale,Product 26,7,964.8000000000001,6753.6,694.6560000000001,NC,Chatham County/Wake County,North Carolina,Cary,35.78088,
45186,SO - 0002847,2016-12-03,Bath Group,Distributor,Product 15,9,1118.9,10070.1,559.45,IL,Cook County/Kane County,Illinois,Elgin,42.03964,
45187,SO - 0004651,2016-12-03,Walgreen Corp,Wholesale,Product 5,12,884.4,10612.8,389.13599999999997,IL,Cook County,Illinois,Oak Park,41.88503,
45188,SO - 0009742,2016-12-03,Holston Company,Distributor,Product 12,7,1286.4,9004.800000000001,1003.392,CA,Los Angeles County,California,Palmdale,34.57943,
45189,SO - 0010100,2016-12-03,Tekfly Group,Wholesale,Product 20,5,1025.1000000000001,5125.500000000001,420.29100000000005,MI,Macomb County,Michigan,Warren,42.49982,
45190,SO - 0001342,2016-12-03,Voolith Ltd,Distributor,Product 17,9,5380.1,48420.9,4304.080000000001,NC,Davidson County/Randolph County/Forsyth County/Guilford County,North Carolina,High Point,35.98998,
45191,SO - 0002497,2016-12-03,Browsebug Company,Wholesale,Product 5,9,1976.5,17788.5,849.895,MI,Wayne County,Michigan,Dearborn Heights,42.33698,
45192,SO - 0005601,2016-12-03,Topco Company,Wholesale,Product 2,10,1695.1000000000001,16951.0,1406.933,CO,Boulder County/Weld County,Colorado,Longmont,40.16984,
45193,SO - 0006416,2016-12-03,Linklinks Ltd,Export,Product 4,12,864.3000000000001,10371.6,579.0810000000001,WA,King County/Pierce County,Washington,Auburn,47.30377,
45194,SO - 0008492,2016-12-03,Aromaticos Company,Distributor,Product 22,10,1902.8,19028.0,1046.54,WA,King County,Washington,Kent,47.38093,
45195,SO - 000454,2016-12-04,Skinder Group,Export,Product 25,8,1112.2,8897.6,856.394,TX,Cameron County,Texas,Brownsville,25.90175,
45196,SO - 0005588,2016-12-04,Zooxo Ltd,Wholesale,Product 5,11,1762.1000000000001,19383.100000000002,933.9130000000001,CA,San Diego County,California,Escondido,33.11921,
45197,SO - 0010342,2016-12-04,Remedy Ltd,Wholesale,Product 5,9,1916.2,17245.8,1034.748,MN,Hennepin County,Minnesota,Maple Grove,45.07246,
45198,SO - 0001178,2016-12-04,Wordtune Company,Distributor,Product 20,11,3852.5,42377.5,2812.325,MN,Hennepin County,Minnesota,Edina,44.88969,
45199,SO - 0002548,2016-12-04,Unit Ltd,Export,Product 25,11,1922.9,21151.9,1576.778,CA,Contra Costa County,California,San Ramon,37.77993,
45200,SO - 0003258,2016-12-04,Accudial Company,Wholesale,Product 19,11,5788.8,63676.8,2952.288,KS,Johnson County,Kansas,Shawnee,39.04167,
45201,SO - 0004955,2016-12-04,Yombu Corp,Export,Product 5,8,5561.0,44488.0,2335.62,IA,Dubuque County,Iowa,Dubuque,42.50056,
45202,SO - 0007028,2016-12-04,Wordtune Company,Distributor,Product 25,12,3993.2000000000003,47918.4,3034.8320000000003,IL,Kane County,Illinois,Aurora (Township),41.76887,
45203,SO - 0007894,2016-12-04,Quaxo Ltd,Distributor,Product 22,9,1125.6000000000001,10130.400000000001,866.7120000000001,CA,Sacramento County,California,Elk Grove,38.4088,
45204,SO - 0008764,2016-12-04,American Corp,Export,Product 26,9,2237.8,20140.2,984.6320000000001,IN,Hamilton County,Indiana,Noblesville,40.04559,
45205,SO - 000298,2016-12-04,Neutrogena Ltd,Distributor,Product 19,8,3899.4,31195.2,2027.688,NM,Bernalillo County,New Mexico,Albuquerque,35.08449,
45206,SO - 000767,2016-12-04,Terumo Corp,Wholesale,Product 26,9,3899.4,35094.6,2807.5679999999998,OR,Benton County/Linn County,Oregon,Albany,44.62693,
45207,SO - 0003535,2016-12-04,Internatio Company,Wholesale,Product 14,5,1976.5,9882.5,1462.61,NY,Nassau County,New York,Hempstead (Town),40.63396,
45208,SO - 0003850,2016-12-04,Epic Group,Wholesale,Product 13,6,2653.2000000000003,15919.2,1485.7920000000004,WA,Yakima County,Washington,Yakima,46.60207,
45209,SO - 0005066,2016-12-04,WOONSOCKET Corp,Distributor,Product 26,10,1266.3,12663.0,987.7139999999999,CA,Orange County,California,Anaheim,33.83529,
45210,SO - 0007406,2016-12-04,Divanoodle Ltd,Wholesale,Product 16,10,1708.5,17085.0,1008.015,NY,Broome County,New York,Union,42.12662,
45211,SO - 0008731,2016-12-04,Deseret Group,Distributor,Product 20,10,5353.3,53533.0,4122.041,FL,Osceola County,Florida,Kissimmee,28.29196,
45212,SO - 0009572,2016-12-04,Aldi Ltd,Wholesale,Product 5,10,924.6,9246.0,453.05400000000003,CA,Ventura County,California,Simi Valley,34.26945,
45213,SO - 000181,2016-12-04,Zooxo Ltd,Distributor,Product 14,6,1333.3,7999.799999999999,866.645,AL,Shelby County/Jefferson County,Alabama,Birmingham,33.52744,
45214,SO - 000587,2016-12-04,State Ltd,Wholesale,Product 14,10,5956.3,59563.0,4407.662,IA,Scott County,Iowa,Davenport,41.52364,
45215,SO - 000799,2016-12-04,NARS Group,Wholesale,Product 14,11,3832.4,42156.4,2835.976,FL,Miami-Dade County,Florida,Kendale Lakes,25.70816,
45216,SO - 0001554,2016-12-04,Golden Corp,Wholesale,Product 2,7,1125.6000000000001,7879.200000000001,495.26400000000007,CA,Los Angeles County,California,Arcadia,34.13973,
45217,SO - 0002171,2016-12-04,Accudial Company,Wholesale,Product 4,6,2271.3,13627.800000000001,931.2330000000001,CA,Los Angeles County,California,Rosemead,34.08057,
45218,SO - 0003089,2016-12-04,BTA Corp,Export,Product 2,12,1085.4,13024.800000000001,445.014,WA,Benton County,Washington,Kennewick,46.21125,
45219,SO - 0003657,2016-12-04,Feednation Corp,Distributor,Product 13,5,180.9,904.5,72.36,IN,Marion County.,Indiana,Indianapolis,39.778,
45220,SO - 0006408,2016-12-04,Omba Group,Export,Product 27,12,2532.6,30391.199999999997,2000.754,TN,Shelby County,Tennessee,Bartlett,35.20453,
45221,SO - 0007889,2016-12-04,Topiczoom Corp,Wholesale,Product 1,9,5051.8,45466.200000000004,3081.598,TX,Williamson County/Travis County,Texas,Round Rock,30.52524,
45222,SO - 0009301,2016-12-04,Liberty Group,Export,Product 2,10,3825.7000000000003,38257.0,2869.275,IN,Marion County,Indiana,Lawrence (Township),39.8716,
45223,SO - 0004405,2016-12-04,Zooveo Company,Wholesale,Product 20,5,1038.5,5192.5,820.4150000000001,PA,Berks County,Pennsylvania,Reading,40.33565,
45224,SO - 0006777,2016-12-04,US Ltd,Distributor,Product 17,5,911.2,4556.0,446.488,CT,New Haven County,Connecticut,Waterbury (Town),41.5585,
45225,SO - 0009991,2016-12-04,Cadila Ltd,Wholesale,Product 11,12,5494.0,65928.0,4010.62,MA,Bristol County,Massachusetts,New Bedford,41.63622,
45226,SO - 0001137,2016-12-04,Aromaticos Company,Distributor,Product 14,9,3986.5,35878.5,3268.93,CA,Fresno County,California,Fresno,36.74773,
45227,SO - 0001275,2016-12-04,Skippad Ltd,Wholesale,Product 13,11,1775.5,19530.5,1207.3400000000001,NY,Oneida County,New York,Utica,43.1009,
45228,SO - 0002688,2016-12-04,Tambee Company,Distributor,Product 15,12,924.6,11095.2,591.744,MA,Suffolk County,Massachusetts,Boston,42.35843,
